Date,VNI30,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
11/05/2022,1349.82,21117,32035,53565,23894.4,71427,85259,23960,16004,27968,36033,19017.8,111082,69378,78700,54839.5,37647,76751.9,13200,77535,23680,23550,39000,21657,67739,68500,80500,126500,62620.4,20151.8,28900
12/05/2022,1279.76,19714,29816,49902,22373.1,67011,82675,22304,15146,26317,34917,17738.4,103339,66131,75300,51496.8,35016,72519.8,12300,78199,22055.7,21950,36300,20459,65199,66945,79000,124800,59917.4,18764.1,26900
13/05/2022,1223.76,18377,28219,46423,21388.7,65609,78291,20746,14652,24700,32479,16666.5,96192,61555,75000,48425,33882,69937.5,11450,77156,22055.7,20450,33800,19423,61812,66071,78000,125900,59557,17497.1,25300
16/05/2022,1215.08,18444,28574,43859,21970.4,65329,74377,21281,14849,24975,32479,17012.3,89541,60522,75000,49328.5,35470,70296.2,11600,74832,23338.1,19050,32600,20071,62828,63933,77000,126000,59286.7,17497.1,26250
17/05/2022,1279.55,19547,30571,46880,23491.7,69885,78996,22742,15839,26282,34463,18187.9,95795,64753,78300,51496.8,37919,73954.4,12400,78484,24919.6,20350,34850,21366,64352,65002,78000,128000,63070.9,18703.8,27400
18/05/2022,1286.41,19346,30970,46423,23805,68483,82206,22742,15839,26282,34298,18430,102446,65688,78300,50412.6,37556,73237.1,12650,76587,24492.1,21750,36050,20848,63844,65002,78000,125700,63341.2,18673.6,27400
19/05/2022,1283.55,19112,30748,45873,23357.5,67992,82832,22353,16037,26076,34298,18499.1,109593,65442,78000,48786.4,36740,73237.1,12800,77251,24363.9,21750,35800,20168,64352,65099,77900,125300,62169.9,18372,27400
20/05/2022,1282.51,19413,30615,45965,23178.5,68343,81814,23083,16070,25904,34215,18672,107012,65934,77800,48605.7,36740,76034.6,12800,74216,24321.2,21600,35700,20330,63760,64905,77800,125300,61359,18462.5,27350
23/05/2022,1255.35,19012,29594,46514,22373.1,67642,81031,23083,15971,25285,33802,18187.9,103737,64360,76400,47883,36513,74958.7,12750,73077,22654.2,20350,34850,19423,62997,64808,77400,125000,59737.2,17678.1,27350
24/05/2022,1272.71,19246,29949,46606,23268,68833,82832,23521,16235,24012,33141,18568.3,108204,65442,77200,48063.6,36286,77397.5,12850,73030,24022,21750,35250,20006,64014,65002,77600,125300,62079.8,18100.5,28100
25/05/2022,1310.7,20048,30970,48345,24073.4,73600,84868,24690,16928,23702,33802,19398.1,109693,68394,78900,47702.3,37556,82777.3,13400,73030,24620.4,22750,36500,20654,65199,65974,77700,125700,64782.8,19005.5,29450
26/05/2022,1309.5,20282,31147,48986,23894.4,74020,84241,24690,16862,24081,34256,19121.5,107807,68394,78000,48425,38599,81988.3,13150,72556,25176,22400,36700,20459,64945,66751,77700,125000,64242.2,18734,29600
27/05/2022,1335.68,21251,31325,49078,24162.9,78366,86120,24836,17027,24390,35165,19363.6,109196,72183,78400,49057.4,38645,87726.7,13350,73030,25560.7,22250,37450,20913,65538,67723,78000,127000,65774,18764.1,29800
30/05/2022,1342.87,21351,31724,48986,24431.4,78016,86120,24788,17060,24390,35041,19432.7,109196,71445,78700,49960.9,39370,86435.6,13450,72746,25560.7,22800,37750,21366,66046,68500,78500,132500,65323.4,19065.8,29950
31/05/2022,1332.59,21084,31325,48162,24968.4,77034,92149,24544,17225,23874,34752,19190.7,111579,71297,78000,49509.2,39915,82418.6,13550,72793,25347,22350,37150,20945,66808,69600,78800,130900,64602.6,18703.8,30150
01/06/2022,1335.49,20783,31192,48437,24834.1,78366,94732,24495,17258,23634,34711,19086.9,114160,71593,78000,49238.1,40368,84140.2,13950,72603,25261.5,22250,36850,20718,68163,70300,79300,131300,64782.8,18613.3,30050
02/06/2022,1325.49,21176,30792,49536,24834.1,78156,93088,25128,17159,22808,33884,18810.3,113465,72675,78900,48967.1,39461,88372.3,13550,72556,24791.3,21550,36400,20718,66892,69500,78900,128700,64062,18251.3,29950
03/06/2022,1327.4,21134,30482,49627,24520.9,79908,97238,24349,16763,22980,33719,18948.6,111976,75381,77500,48515.4,39461,88372.3,13500,73599,25005.1,21150,36450,20621,65622,69400,78800,127000,63341.2,18553,29950
06/06/2022,1327.04,21134,30349,49536,24341.9,79207,101700,24495,16697,22911,33595,18844.9,116145,76119,76300,48515.4,40731,89663.5,13800,75164,24791.3,20500,36050,19877,67485,69300,78500,127600,63791.7,18462.5,29950
07/06/2022,1324.37,20841,29816,51367,24520.9,81030,101778,24641,16697,22842,33388,18637.4,117039,75773,76000,47792.6,42364,91815.4,14750,75828,24107.4,20200,36200,19165,68586,68500,78000,126800,63611.5,18372,29900
08/06/2022,1342.03,21468,30437,50726,24789.4,80609,100917,26346,17126,22636,34132,19329,118428,75971,76400,47611.9,42500,91815.4,15400,75733,25047.8,21600,37250,19585,67062,68500,78100,127000,63971.9,19186.5,30400
09/06/2022,1342.92,21510,30615,50360,24789.4,80820,99899,26735,17027,23255,33926,19225.3,117634,75674,76500,48063.6,42545,92174,15900,74453,24791.3,22300,37400,19456,65876,68300,78100,127800,63251.1,19005.5,30900
10/06/2022,1325.69,21050,29994,49261,24252.4,77105,92931,25421,17093,23118,33843,19017.8,116145,74287,77000,47611.9,40822,86579,15000,74785,23808.2,21900,37950,19229,65792,68300,78000,127700,62620.4,18643.5,30500
13/06/2022,1260.85,19964,28352,45873,22596.8,72506,92383,23667,16202,21879,32975,17738.4,108204,69335,76000,45172.6,38100,80553.6,15250,72556,22184,20600,36000,17902,64691,66000,76400,124900,59827.3,17346.3,29000
14/06/2022,1261.16,20131,28663,47064,22596.8,74946,98647,24106,16433,20847,32231,17634.7,105523,71068,76600,45082.3,39098,83207.7,15250,71133,20816.2,20900,35750,17157,65199,66000,76600,124800,59557,17406.6,29150
15/06/2022,1253.09,19714,28396,47064,21925.6,76123,97081,22450,16169,20228,31488,17219.7,105226,73148,76400,44088.5,37193,84642.3,14500,72082,19362.9,20700,35700,17190,64776,65900,76700,124500,58115.3,17406.6,28900
16/06/2022,1280.37,20131,28663,47979,22104.6,77385,100213,22888,16466,21329,32314,17219.7,109891,78249,77500,45895.4,38146,87368.1,15400,74168,18935.5,21000,36050,17352,66977,66000,76600,125400,61268.9,17497.1,29200
17/06/2022,1258.03,19296,28042,47155,21075.4,77385,104910,22109,16235,21091,32231,16113.3,116145,76961,75700,45443.6,38010,87511.5,16100,73979,17610.4,20250,34500,16510,64437,66000,76600,124900,60097.6,16833.4,29350
20/06/2022,1225.56,19129,26178,46148,20225.3,77385,97629,21233,15674,19636,31860,15560,110189,73198,75500,45082.3,35606,84642.3,15000,72082,16413.6,18850,33000,16219,64352,65000,75600,127000,62169.9,16350.7,28700
21/06/2022,1224.54,19213,26888,47155,20628,74946,93558,21135,15575,18909,31942,15525.4,110189,72801,75500,45624.3,35379,85933.5,13950,73504,15644.2,19200,33000,16607,65792,65000,75000,127800,66404.7,16411.1,28000
22/06/2022,1227.18,19839,27065,46789,21120.2,71076,87060,21233,15575,19545,31818,16217,105226,69136,75500,46798.8,35832,83207.7,13000,73979,17029.5,20500,34800,16963,64352,64800,75000,129300,63611.5,17135.1,28500
23/06/2022,1240.58,19839,27509,48254,22596.8,71918,91444,22109,15509,19818,31488,16631.9,109196,71811,74900,47160.2,36921,86884.9,13900,72746,17799.2,21300,35950,17157,64268,63200,74200,128200,63701.6,17165.3,28050
24/06/2022,1235.47,19881,27687,50177,22149.3,71918,89252,22158,15179,19818,31777,16389.9,108700,71217,74000,47431.2,37012,87966.5,13550,73789,17895.5,21200,35500,16834,63506,63200,74600,128300,64422.4,16984.3,27550
27/06/2022,1256.67,20006,28175,50451,22910,72759,89565,22742,15410,20818,32273,16666.5,112174,70820,78800,47521.6,37647,93374.3,13850,74358,19098.1,21500,35550,17287,63421,63500,73800,133000,64062,17436.8,28750
28/06/2022,1273.41,20466,29861,51550,23894.4,75450,90818,22888,16004,20455,32438,17081.4,113167,72108,75100,47883,37919,93374.3,13900,74500,18857.6,22550,36700,17870,64606,63800,73600,133000,63791.7,18100.5,28850
29/06/2022,1273.4,20215,30970,50360,24028.7,75703,91601,22304,16103,20682,32479,17081.4,113167,72306,75100,47340.9,37193,93374.3,13750,73030,19001.9,22600,36750,17740,63929,63300,73400,132300,65143.2,18100.5,28450
30/06/2022,1248.92,20048,29728,48071,23402.2,72506,90426,21963,15839,20273,32149,16735.7,111182,70820,74500,46798.8,36558,92653.2,13600,73315,18087.9,21500,35550,17578,63336,62100,73500,130000,65053.1,17497.1,28550
01/07/2022,1252.24,20090,31103,48620,24118.2,74020,88469,22012,16169,20364,32107,16735.7,108700,69632,74400,47340.9,36830,92436.9,13600,72983,18953.8,22000,36000,17675,62659,61400,72600,130100,66404.7,17557.4,28650
04/07/2022,1248.37,20257,31103,49169,23805,72927,87343,21817,16202,20000,32545,17012.3,107700,67155,74000,46618.1,36604,89264.4,13500,72793,19434.8,22350,36350,17675,62743,61000,72700,129600,67666.1,17617.8,28500
05/07/2022,1242.05,20424,32212,48345,24162.9,71833,82839,21038,16334,19909,32000,17600.1,102000,64877,73500,46979.5,36422,85515,13000,71513,18953.8,23050,37750,17805,62659,60500,72300,125900,65864.1,17798.8,27950
06/07/2022,1211.94,20215,31591,48529,23133.8,70235,77048,20307,15740,19500,31864,17219.7,100000,63392,73400,46979.5,34653,80756.1,12800,72366,18280.3,22500,37600,17449,61643,59100,67500,127100,65892.5,17376.4,26000
07/07/2022,1229.23,20173,32212,50360,23536.5,69899,75681,20210,15839,19773,32364,17358.1,103000,63392,74000,47250.5,35379,83640.3,12800,74073,18376.5,22600,37800,17772,63929,61000,69800,129300,68036.1,17436.8,27000
08/07/2022,1231.54,20048,31059,49994,23178.5,70319,76888,20648,15641,20409,32773,17323.5,104900,64382,73800,47702.3,35696,83640.3,13000,73552,19627.3,22500,37550,17546,62659,61000,70000,127800,68036.1,17255.8,27000
11/07/2022,1209.02,19630,30615,49994,22820.5,69646,76325,20405,15113,20045,31818,16874,102500,63887,73400,47250.5,35832,83279.8,12500,73552,19867.8,22050,35600,16834,60965,60500,70000,127400,68036.1,16592.1,26000
12/07/2022,1219.44,20048,32301,51184,22999.5,70235,79622,21817,15509,20273,32364,17323.5,102000,63788,73400,47521.6,36649,84217.1,12950,72840,20108.3,22600,36100,17287,60881,60200,69900,125500,68315.7,16742.9,26200
13/07/2022,1216.94,20048,31990,53107,23760.2,69394,77451,21963,15641,20273,32136,17496.4,101000,62995,73600,47431.2,36241,82919.2,13000,72840,19915.9,23050,36100,17255,60796,60100,69500,124800,67570.1,16742.9,26250
14/07/2022,1221.94,20090,32079,53015,24162.9,69646,79461,22596,15641,20182,33455,17634.7,102500,62005,73700,47702.3,36377,83279.8,13100,73457,20685.6,23300,35950,17416,61304,60100,69500,126700,67476.9,16923.9,26050
15/07/2022,1220.14,20048,31769,51733,24162.9,69142,78416,22547,15575,21091,33045,17600.1,101200,60915,73600,47702.3,36105,81837.7,13000,73030,20300.8,23000,36100,17546,61219,60000,69600,124700,66731.3,17044.6,26200
18/07/2022,1214.28,19964,31502,52466,24073.4,69815,78416,22596,15509,20545,32909,17565.5,102600,60420,73600,47973.3,36513,81837.7,13100,73125,20108.3,22550,36300,17643,60965,59000,68000,124200,66824.5,16984.3,26050
19/07/2022,1211.7,19964,31635,52283,23760.2,69815,81954,22596,15443,20136,32727,17427.2,102000,59430,73600,47973.3,38191,79674.6,13450,74358,19867.8,22950,36100,17578,60373,58800,68800,124500,67849.7,16893.8,26000
20/07/2022,1225.62,20299,32301,52649,24207.7,71413,82839,23180,15740,20318,33364,17669.3,103000,60618,73900,47973.3,38871,81909.8,13500,75781,20493.2,23050,36300,18420,61389,59700,68200,125500,68036.1,16984.3,26050
21/07/2022,1235.25,20591,32390,51916,24610.4,71497,83724,23083,15872,20636,33591,17703.8,105500,63491,74200,47792.6,38418,82198.2,13350,78246,20493.2,23100,36850,18323,61389,58900,68500,126000,68222.5,17014.4,26300
22/07/2022,1228.84,20340,31502,51550,24073.4,71581,86700,22888,15707,20182,33182,17669.3,108500,63887,73900,47160.2,37919,82558.7,13150,78721,20108.3,23000,37100,18161,61389,58700,66500,125600,67104.1,16984.3,26000
25/07/2022,1222.6,20090,31414,50726,23805,71833,84206,22207,15575,19909,33000,17461.8,108600,62698,73700,47340.9,37284,81621.4,13150,78246,19675.4,22850,36800,17740,61727,58900,67300,125800,67942.9,16682.6,26300
26/07/2022,1218.49,20090,31547,49810,23760.2,71329,84206,22158,15575,19682,33682,17392.6,110000,62401,73900,47250.5,37057,80756.1,13000,79527,19483,22950,36600,17481,62574,58700,66100,125100,67104.1,16712.8,26050
27/07/2022,1219.43,20215,31547,52374,24162.9,71665,84206,22499,15773,19318,33909,17219.7,109900,61510,73700,47431.2,37465,80900.3,13100,79527,19627.3,23050,36600,17449,63506,58600,66500,125300,67290.5,16712.8,26300
28/07/2022,1236.14,20424,32390,51825,24699.9,71413,85493,23327,16103,19455,34545,17669.3,109900,61411,74000,48063.6,37647,81477.2,13550,82040,20348.9,24450,37300,17611,63760,58800,67000,127400,67663.3,17135.1,28100
29/07/2022,1232,20549,33100,52924,24341.9,70235,86458,23278,15938,19545,34091,17738.4,106100,60420,74500,47521.6,37284,82198.2,13350,85360,20541.3,24700,37900,17222,63251,59900,64000,125700,67849.7,17316.1,28000
01/08/2022,1256.25,20883,34608,54205,25684.3,70656,86780,24057,16301,20727,35000,18326.2,109400,60717,74700,48425,37919,84361.3,13500,86782,21936.4,25200,38600,17643,65199,60000,64700,127100,68502.1,17557.4,29000
02/08/2022,1265.97,20800,34165,53931,25594.8,71497,87021,24154,16400,20818,35364,18464.5,110000,61411,75700,48605.7,37193,84000.8,13750,89059,22321.2,24950,38300,17902,66808,62500,66600,127500,68408.9,17527.3,29000
03/08/2022,1269.83,20841,34874,53473,26042.3,71329,90077,24057,16400,21591,35409,18602.9,110000,61213,76200,48605.7,37102,83640.3,13700,90055,22657.9,25450,38150,18129,67316,61900,66000,127000,68408.9,17497.1,29050
04/08/2022,1277.73,20883,34874,53473,25818.5,72422,87665,23960,16433,21500,35455,18637.4,107900,62104,78500,48786.4,38191,83640.3,13600,87731,22657.9,25200,38400,18647,69856,63000,66400,129200,68315.7,17738.5,29000
